variant,genre,tsne1,tsne2
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-7.337913990020752,5.977198600769043
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-5.674015998840332,-4.791348934173584
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,8.441608428955078,10.477551460266113
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,1.6428698301315308,-12.187196731567383
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-3.3805389404296875,-2.4682788848876953
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,3.7676198482513428,8.370783805847168
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-5.792956829071045,0.2715992331504822
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-7.508946418762207,-4.150844573974609
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-3.808954954147339,6.292396068572998
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-0.8913027048110962,6.414973735809326
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,0.02465415932238102,6.62464714050293
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-0.20942924916744232,10.246487617492676
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,5.759857177734375,11.754382133483887
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,9.97027587890625,3.4503238201141357
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,6.836577892303467,4.613450050354004
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-8.350855827331543,-0.2771562337875366
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,1.5566445589065552,-2.213512659072876
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,7.1101579666137695,11.56176471710205
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-4.432391166687012,-0.16858713328838348
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,0.7765490412712097,-6.090266227722168
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,2.380211114883423,4.108457565307617
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,2.0045361518859863,-9.456164360046387
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-6.034033298492432,-10.541610717773438
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-11.819591522216797,1.0172675848007202
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,0.15987397730350494,0.3486325144767761
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-5.245258331298828,-0.028977107256650925
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,1.3728548288345337,2.0893092155456543
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-5.935169696807861,7.074604034423828
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-7.666402816772461,0.058007046580314636
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,0.36609312891960144,-5.528367519378662
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,4.5425333976745605,2.6031363010406494
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,0.022756144404411316,7.693159580230713
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-11.226968765258789,-1.1211515665054321
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,2.8789124488830566,2.9113404750823975
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,2.2664597034454346,-1.7562906742095947
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,4.5345778465271,7.907984733581543
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,7.353713512420654,10.395209312438965
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-4.656606197357178,-14.178474426269531
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,1.3504815101623535,-9.54036808013916
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-3.9632797241210938,-5.991857051849365
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-0.27677300572395325,11.451115608215332
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-6.791326522827148,-0.8535991311073303
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,4.654200077056885,5.837265968322754
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,4.135201454162598,5.249886512756348
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,8.493460655212402,9.577913284301758
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,0.7259367108345032,-4.112972736358643
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,2.289104461669922,-12.144482612609863
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,4.11931848526001,6.272130966186523
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-4.029200077056885,-14.695135116577148
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,2.0175952911376953,-14.44332504272461
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,10.178255081176758,5.831484794616699
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,8.212529182434082,8.938767433166504
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,2.040679693222046,9.063240051269531
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-3.6459245681762695,1.295040488243103
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,4.403324604034424,-3.193462371826172
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,9.192516326904297,7.273995399475098
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,3.828342914581299,-0.2408560961484909
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,5.601414203643799,1.053067684173584
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-5.3252854347229,6.642605304718018
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-4.729308605194092,-12.475630760192871
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,1.6229681968688965,-12.9624662399292
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,9.542801856994629,4.904112815856934
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-7.034839153289795,2.0309128761291504
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-3.8419742584228516,-5.724235534667969
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-8.80059814453125,1.3663371801376343
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,2.8637948036193848,8.117997169494629
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,3.991013288497925,4.268062591552734
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,7.273634910583496,5.816771984100342
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-10.554685592651367,-4.038666725158691
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,3.910013437271118,-9.664085388183594
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-12.121691703796387,0.9823217988014221
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,1.6876682043075562,-10.395888328552246
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-2.235246181488037,-12.307844161987305
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-3.3180289268493652,-8.239380836486816
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,-1.6687110662460327,-13.631933212280273
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,5.2535810470581055,13.75899887084961
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,4.410217761993408,10.346549034118652
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,3.0351223945617676,7.231417655944824
tok=REMI|model=CLaMP-1|vel=on|quant=off,rock,2.6891045570373535,-4.131943702697754
